timestamp,icao24,callsign,lat,lon,baroaltitude_ft,groundspeed_kts,heading_deg,vertical_rate_fpm,onground
1747753980,A4D5E6,JBU567,41.9502828417379,-71.6439733333002,27964.8525421385,427.383653193901,220.925818145223,-237.568554241283,0
1747753980,A78901,UAL456,42.2784879644389,-71.1387853617303,11470.0006176467,464.476191841633,230.335901459693,5783.24590837002,0
1747753980,AB12CD,SWA321,42.3656,-70.9596,0,0,222.940489232673,0,1
1747753985,3C6589,AAL890,42.1221224537037,-71.4005224537037,24552.9529452733,431.613194102459,226.844604063607,6771.8454684584,0
1747753985,A1B2C3,DAL1234,41.7524089690947,-71.8903193343888,24151.8814587135,415.08848084522,227.357441252782,1542.36459534636,0
1747753985,A4D5E6,JBU567,41.9460137172294,-71.6502645306591,27921.890440056,436.689876959339,220.062785335552,-515.545224991132,0
1747753985,A78901,UAL456,42.274854382718,-71.1452261474126,12102.7125286934,457.821032632709,231.69512313625,7592.54293256024,0
1747753985,AB12CD,SWA321,42.3656,-70.9596,9.95657020169118,0,223.582661137402,119.478842420294,1
1747753990,3C6589,AAL890,42.1181310185185,-71.4069310185185,24899.7600924982,446.999924546621,222.904455635426,4161.6857666991,0
1747753990,A1B2C3,DAL1234,41.748006941071,-71.8964277905244,23966.9886235284,429.987881218407,225.316829749102,-2218.7140222208,0
1747753990,A4D5E6,JBU567,41.941746307089,-71.6565547214235,27950.0524319303,450.876603476669,222.100957066245,337.943902491796,0
1747753990,A78901,UAL456,42.2712203229052,-71.1516682334234,12494.2260851746,457.90142359388,232.65413583955,4698.16267777448,0
1747753990,AB12CD,SWA321,42.3656,-70.9596,23.2768903741479,0,225.607120516595,159.843842069481,1
1747753995,3C6589,AAL890,42.1141395833333,-71.4133395833333,25264.1933042839,439.184309614773,227.84025791966,4373.19854142789,0
1747753995,A1B2C3,DAL1234,41.7436092887697,-71.902534761651,24041.8709118489,422.963121666509,225.98658739817,898.587459845556,0
1747753995,A4D5E6,JBU567,41.9374806259117,-71.6628439118536,27929.7770435037,447.834307925411,217.786496685141,-243.304661118527,0
1747753995,A78901,UAL456,42.2675857661008,-71.1581116179899,12946.2283411655,465.975945481312,225.617279700719,5424.02707189055,0
1747753995,AB12CD,SWA321,42.3656,-70.9596,0,0,227.525967861981,-279.322684489775,1
1747754000,3C6589,AAL890,42.1101481481481,-71.4197481481482,25698.1336869396,447.533600574972,224.714929971099,5207.28459186869,0
1747754000,A1B2C3,DAL1234,41.7392160336735,-71.9086402637184,24046.4424236144,411.550494569005,226.831692242284,54.8581411863706,0
1747754000,A4D5E6,JBU567,41.9332166882008,-71.6691321082625,28080.2447155803,454.727465369791,219.065208262984,1805.61206491877,0
1747754000,A78901,UAL456,42.2639506934314,-71.1645562992707,13401.8937009559,467.98848316557,227.539956553291,5467.98431748583,0
1747754000,AB12CD,SWA321,42.3656,-70.9596,31.5245473109944,0,225.290567132521,378.294567731933,1
1747754005,3C6589,AAL890,42.106156712963,-71.426156712963,26061.2559495483,419.241093133069,224.243861107572,4357.46715130427,0
1747754005,A1B2C3,DAL1234,41.7348271970325,-71.9147443127539,23996.7602464346,424.428395164406,224.564565997351,-596.186126158369,0
1747754005,A4D5E6,JBU567,41.9289545083676,-71.6754193170158,28036.1125209199,443.47858435384,221.066425034909,-529.586335924891,0
1747754005,A78901,UAL456,42.2603150860509,-71.1710022753557,13836.6532136365,472.882169913649,228.935392073456,5217.11415216717,0
1747754005,AB12CD,SWA321,42.3656,-70.9596,19.9827542428535,0,228.2704227616,-138.501516817691,1
1747754010,3C6589,AAL890,42.1021652777778,-71.4325652777778,26009.1688076638,417.606793469906,223.752608548098,-625.045702614327,0
1747754010,A1B2C3,DAL1234,41.7304427998632,-71.9208469248618,24056.5522898081,429.861094810021,229.367185950738,717.504520482064,0
1747754010,A4D5E6,JBU567,41.9246941007303,-71.6817055445314,28005.5726266134,454.607939378544,218.22752534403,-366.478731677882,0
1747754010,A78901,UAL456,42.2566789251414,-71.1774495442665,14277.918822053,474.802129233144,229.770768133656,5295.18730099784,0
1747754010,AB12CD,SWA321,42.3656,-70.9596,0,0,225.665536319121,-239.793050914242,1
1747754015,3C6589,AAL890,42.0981738425926,-71.4389738425926,25993.1996935717,423.609584259584,224.488193146209,-191.629369104572,0
1747754015,A1B2C3,DAL1234,41.7260628629472,-71.9269481162223,24046.8734189071,431.662847743344,228.431197981968,-116.146450812128,0
1747754015,A4D5E6,JBU567,41.9204354795135,-71.687990797279,28059.6332489459,446.631144906349,221.495832876599,648.727467989622,0
1747754015,A78901,UAL456,42.2530421919142,-71.1838981039561,14869.6811788313,467.22297773807,227.276239037209,7101.14828133926,0
1747754015,AB12CD,SWA321,42.3656,-70.9596,0,0,227.545060189273,0,1
1747754020,3C6589,AAL890,42.0941824074074,-71.4453824074074,26022.2282170589,423.858949450416,220.777117199071,348.342281845864,0
1747754020,A1B2C3,DAL1234,41.7216874068304,-71.9330479030908,24010.7286053134,428.578340337425,226.273292905678,-433.737763123907,0
1747754020,A4D5E6,JBU567,41.9161786588473,-71.6942750817801,28004.8243401295,441.05457848908,219.963883861652,-657.706905796818,0
1747754020,A78901,UAL456,42.2494048676112,-71.1903479523096,15223.4659455209,477.682240617069,227.500669852534,4245.41720027567,0
1747754020,AB12CD,SWA321,42.3656,-70.9596,9.34801927721692,0,223.382773811298,112.176231326603,1
1747754025,3C6589,AAL890,42.0901909722222,-71.4517909722222,26053.9040413679,432.483956130034,226.195712811352,380.10989170766,0
1747754025,A1B2C3,DAL1234,41.7173164518216,-71.9391463017969,24095.729243929,430.869601393052,225.68720776454,1020.00766338727,0
1747754025,A4D5E6,JBU567,41.9119236527664,-71.7005584046071,28036.3052218691,460.410123823077,219.130130790882,377.770580876298,0
1747754025,A78901,UAL456,42.2457669335052,-71.1967990871436,15754.9453029819,459.284973181988,231.975872428608,6377.75228953105,0
1747754025,AB12CD,SWA321,42.3656,-70.9596,112.282466902027,0,229.084252111718,1235.21337149772,0
1747754030,3C6589,AAL890,42.086199537037,-71.458199537037,26025.902428977,457.013003715474,225.822336799894,-336.019348690155,0
1747754030,A1B2C3,DAL1234,41.7129500179916,-71.9452433287437,23888.0235511712,415.211218598563,226.747066012804,-2492.46831309405,0
1747754030,A4D5E6,JBU567,41.9076704752098,-71.7068407723834,27923.2587365922,446.942349416963,222.080915086427,-1356.5578233235,0
1747754030,A78901,UAL456,42.2421283709014,-71.2032515062068,16318.0695415542,464.866871949199,229.792067954506,6757.49086286801,0
1747754030,AB12CD,SWA321,42.3656,-70.9596,14.5608339965387,0,227.394753978601,-1172.65959486586,1
1747754035,3C6589,AAL890,42.0822081018519,-71.4646081018519,25956.6162916418,441.168633798491,221.600796340706,-831.433648023041,0
1747754035,A1B2C3,DAL1234,41.7085881251722,-71.9513390004067,23968.7622530379,417.416794037106,228.257426908046,968.86442240105,0
1747754035,A4D5E6,JBU567,41.9034191400197,-71.7131221917829,27983.1480691872,450.603188940798,218.960382955428,718.67199113984,0
1747754035,A78901,UAL456,42.2384891611383,-71.20970520718,16665.8217385385,445.812379762886,229.163628643969,4173.02636381121,0
1747754035,AB12CD,SWA321,42.3656,-70.9596,0,0,227.24718081203,-174.730007958464,1
1747754040,3C6589,AAL890,42.0782166666667,-71.4710166666667,25920.1468328312,425.740074764205,224.821687744989,-437.633505726364,0
1747754040,A1B2C3,DAL1234,41.7042307929549,-71.9574333333333,23963.9617729578,400.048108926408,225.991701830645,-57.605760961058,0
1747754040,A4D5E6,JBU567,41.8991696609407,-71.7194026695297,28032.0896991437,441.982856633014,222.648821095918,587.29955947776,0
1747754040,A78901,UAL456,42.2348492855885,-71.2161601876761,17288.6886754586,466.869269506634,229.100235208728,7474.40324304118,0
1747754040,AB12CD,SWA321,42.3656,-70.9596,0,0,220.71057372123,0,1
1747754045,3C6589,AAL890,42.0742252314815,-71.4774252314815,25975.6940242924,446.270675108663,218.837591472867,666.566297534519,0
1747754045,A1B2C3,DAL1234,41.69987804069,-71.9635263441415,23944.8178726395,416.350557208342,228.540969395685,-229.726803819562,0
1747754045,A4D5E6,JBU567,41.8949220516194,-71.7256822123976,28035.0332553306,454.842247265413,220.211053792283,35.322674243318,0
1747754045,A78901,UAL456,42.2312087256598,-71.2226164452406,17655.6784797264,444.022974063665,229.020167377998,4403.87765121368,0
1747754045,AB12CD,SWA321,42.3623357789267,-70.9660098869332,421.037154671009,398.72970344334,221.962819103511,5052.44585605211,0
1747754050,3C6589,AAL890,42.0702337962963,-71.4838337962963,25993.3447905614,437.687673587868,220.685355802953,211.809195227237,0
1747754050,A1B2C3,DAL1234,41.6955298874857,-71.9696180495193,24078.1518781461,412.000403056021,229.77732962817,1600.00806607894,0
1747754050,A4D5E6,JBU567,41.8906763256037,-71.7319608272099,27950.4931367534,441.927843005506,218.282094995177,-1014.48142292604,0
1747754050,A78901,UAL456,42.2275674627963,-71.2290739773511,18217.9384090849,449.100503494623,231.00597604716,6747.11915230275,0
1747754050,AB12CD,SWA321,42.3590715193948,-70.9724224180333,630.542707649109,412.933429294465,224.031824045927,2514.0666357372,0
1747754055,3C6589,AAL890,42.0662423611111,-71.4902423611111,26046.2003393513,423.635617377807,223.576028453172,634.266585478617,0
1747754055,A1B2C3,DAL1234,41.691186352207,-71.9757084662238,23951.7675686375,407.869133506803,233.509655142449,-1516.6117141033,0
1747754055,A4D5E6,JBU567,41.8864324963415,-71.738238520839,27996.1804904947,439.105296210973,221.933119662722,548.248244895571,0
1747754055,A78901,UAL456,42.2239254784793,-71.2355327814181,18702.3412841706,463.63518399528,230.44469675446,5812.83450102853,0
1747754055,AB12CD,SWA321,42.3558071829479,-70.9788375930905,1054.65659478167,410.286123702127,224.749088442685,5089.36664559079,0
1747754060,3C6589,AAL890,42.0622509259259,-71.4966509259259,25930.502688262,426.169263930276,220.714562064659,-1388.37181307164,0
1747754060,A1B2C3,DAL1234,41.6868474534746,-71.98179761108,24021.2593561016,438.81558471494,225.443005866708,833.901449568759,0
1747754060,A4D5E6,JBU567,41.8821905771806,-71.744515300206,27988.0329056192,452.308585931922,222.160895570489,-97.7710185057367,0
1747754060,A78901,UAL456,42.2202827542281,-71.2419928547847,19097.3269368514,459.818546648138,231.419868557763,4739.82783216934,0
1747754060,AB12CD,SWA321,42.3525427311336,-70.9852554117552,1316.72265853806,409.009417655964,226.097877079285,3144.79276507657,0
1747754065,3C6589,AAL890,42.0582594907407,-71.5030594907407,26029.0180446907,437.149023808596,221.366501498943,1182.1842771447,0
1747754065,A1B2C3,DAL1234,41.6825132096639,-71.9878855009804,23913.9575512038,400.890386897758,227.995402281693,-1287.62165877322,0
1747754065,A4D5E6,JBU567,41.8779505813679,-71.7507911722803,27953.640117152,449.91580160828,220.197926087365,-412.713461606545,0
1747754065,A78901,UAL456,42.2166392716013,-71.2484541947268,19583.1000799169,463.230496818244,231.880623889804,5829.27771678592,0
1747754065,AB12CD,SWA321,42.3492781255055,-70.991675873538,1670.80300667032,407.51069436859,225.566743149424,4248.9641775872,0
1747754070,3C6589,AAL890,42.0542680555556,-71.5094680555556,25966.499808386,419.033193094522,218.649125436361,-750.218835656298,0
1747754070,A1B2C3,DAL1234,41.6781836389044,-71.993972152884,23986.6061905047,409.605492360879,228.661018938961,871.783671611367,0
1747754070,A4D5E6,JBU567,41.8737125220484,-71.7570661440793,28008.6977500076,454.311496718641,221.207784883541,660.691594266173,0
1747754070,A78901,UAL456,42.2129950121974,-71.2549167984535,20062.2070478087,443.718643932259,234.371015372897,5749.28361470098,0
1747754070,AB12CD,SWA321,42.3460133276254,-70.9980989778098,2126.47547832903,389.521277187108,224.235219184619,5468.0696599045,0
1747754075,3C6589,AAL890,42.0502766203704,-71.5158766203704,25985.2367485988,425.602942670119,220.398417412542,224.843282554153,0
1747754075,A1B2C3,DAL1234,41.6738587590782,-72.0000575838148,23984.3474749624,423.578649397526,228.521744650494,-27.1045865083288,0
1747754075,A4D5E6,JBU567,41.8694764122647,-71.7633402226681,28069.5474439304,436.814154033071,221.496513382184,730.196327073674,0
1747754075,A78901,UAL456,42.2093499576562,-71.2613806631069,20583.9789492879,477.693503358335,225.591705416103,6261.26281775055,0
1747754075,AB12CD,SWA321,42.3427482990654,-71.0045247238017,2418.84443613208,399.055212884735,228.143481709457,3508.42749363655,0
1747754080,3C6589,AAL890,42.0462851851852,-71.5222851851852,25969.7914043688,431.330476201607,217.77770027007,-185.344130760175,0
1747754080,A1B2C3,DAL1234,41.6695385878195,-72.0061418108619,23949.5630586063,420.924154080254,229.184391040417,-417.412996273226,0
1747754080,A4D5E6,JBU567,41.8652422649565,-71.7696134151589,28087.8983564658,465.854589859069,223.877641612,220.210950425404,0
1747754080,A78901,UAL456,42.2057040896594,-71.2678457857625,21098.6279320933,456.982799162387,230.914059946104,6175.78779366532,0
1747754080,AB12CD,SWA321,42.3394830014096,-71.010953110605,2764.30652716518,399.614178874718,226.079781481518,4145.54509239724,0
1747754085,3C6589,AAL890,42.04229375,-71.52869375,26057.8832023226,436.75658295658,221.940384700566,1057.10157544559,0
1747754085,A1B2C3,DAL1234,41.6652231425134,-72.0122248511776,24002.091233757,417.944835694934,229.239851725169,630.338101808346,0
1747754085,A4D5E6,JBU567,41.8610100929594,-71.7758857287108,28006.5998473198,433.032902921452,220.26911512479,-975.582109752475,0
1747754085,A78901,UAL456,42.2020573899318,-71.2743121634293,21538.1068900817,473.837542011585,226.51010434917,5273.74749586117,0
1747754085,AB12CD,SWA321,42.3362173962564,-71.0173841371714,3141.84093087804,419.128337508144,232.1152502882,4530.41284455438,0
1747754090,3C6589,AAL890,42.0383023148148,-71.5351023148148,26043.201817454,445.743202513499,218.157033426015,-176.176618423284,0
1747754090,A1B2C3,DAL1234,41.6609124402951,-72.0183067219773,24006.3499656028,427.407601837727,231.776848492324,51.1047821494139,0
1747754090,A4D5E6,JBU567,41.8567799090048,-71.7821571705296,27882.9840119168,460.340232237399,222.728763749543,-1483.39002483532,0
1747754090,A78901,UAL456,42.1984098402422,-71.2807797930498,21987.4844592185,472.309187585147,227.408155405243,5392.53082964115,0
1747754090,AB12CD,SWA321,42.3329514452204,-71.0238178023131,3325.74834336774,420.101241223532,226.258748312021,2206.88894987631,0
1747754095,3C6589,AAL890,42.0343108796296,-71.5415108796296,25899.9739699807,423.56975513925,220.678601277293,-1718.73416967998,0
1747754095,A1B2C3,DAL1234,41.6566064980489,-72.0243874405381,23971.536894809,411.307149856989,229.123223302012,-417.756849524681,0
1747754095,A4D5E6,JBU567,41.8525517257188,-71.7884277478668,27966.5720960698,457.062717256839,227.820963250699,1003.05700983536,0
1747754095,A78901,UAL456,42.1947614224041,-71.2872486715004,22467.6167876415,452.896862460185,223.367995865051,5761.58794107637,0
1747754095,AB12CD,SWA321,42.3296851099347,-71.0302541047027,3666.78572294455,400.086187029805,224.700767638,4092.44855492179,0
1747754100,3C6589,AAL890,42.0303194444444,-71.5479194444444,25954.957700173,456.909970163716,224.661061979462,659.804762308122,0
1747754100,A1B2C3,DAL1234,41.6523053324075,-72.0304670241981,24044.917720328,401.079450570236,229.470894374562,880.56990622732,0
1747754100,A4D5E6,JBU567,41.8483255556218,-71.7946974680199,28020.5635852231,459.988104492016,219.343614594993,647.89786983974,0
1747754100,A78901,UAL456,42.1911121182774,-71.2937187955915,22923.8731061742,443.708909527111,229.907295449631,5475.07582239137,0
1747754100,AB12CD,SWA321,42.3264183520525,-71.0366930428732,3985.04943718611,416.42550182106,226.493600648596,3819.16457089867,0
1747754105,3C6589,AAL890,42.0263280092593,-71.5543280092593,25994.9317506907,431.544068094027,221.366040954314,479.688606212178,0
1747754105,A1B2C3,DAL1234,41.6480089597508,-72.0365454903554,23943.3615088126,420.17697248239,229.011089115908,-1218.67453818413,0
1747754105,A4D5E6,JBU567,41.8441014111277,-71.8009663383318,28034.5925293657,447.07036253009,224.540954719649,168.347329711192,0
1747754105,A78901,UAL456,42.1874619097684,-71.3001901620674,23450.3627100013,467.762928553431,226.300481490168,6317.8752459262,0
1747754105,AB12CD,SWA321,42.3231511332495,-71.0431346152184,4384.96011915892,395.278622296076,224.861638719635,4798.92818367368,0
1747754110,3C6589,AAL890,42.0223365740741,-71.5607365740741,25959.7405231617,432.553417370325,219.819158920694,-422.294730348192,0
1747754110,A1B2C3,DAL1234,41.6437173962054,-72.042622856467,23935.9371706103,405.845121935872,226.770904883112,-89.0920584280539,0
1747754110,A4D5E6,JBU567,41.8398793045433,-71.80723436619,27946.3795958186,453.827531881256,221.832752025009,-1058.55520256516,0
1747754110,A78901,UAL456,42.1838107788315,-71.306662767607,23919.3076377217,452.368662857477,228.612461834879,5627.33913264411,0
1747754110,AB12CD,SWA321,42.3198834152257,-71.0495788199926,4735.05151269533,403.403725343007,226.594351798192,4201.09672243703,0
1747754115,3C6589,AAL890,42.0183451388889,-71.5671451388889,26029.9592453387,427.983732758879,219.632628075628,842.62466612352,0
1747754115,A1B2C3,DAL1234,41.6394306576436,-72.0486991400485,23980.2972227669,423.854424087308,231.678695012966,532.32062587938,0
1747754115,A4D5E6,JBU567,41.8356592480676,-71.8135015590268,28090.7108802825,479.299767936931,223.276676849885,1731.9754135665,0
1747754115,A78901,UAL456,42.1801587074697,-71.3131366088235,24529.3422943614,455.53473996763,226.491507885226,7320.41587967704,0
1747754115,AB12CD,SWA321,42.3166151597074,-71.0560256553111,5075.24154616624,405.712027119076,230.744209522894,4082.28040165086,0
1747754120,3C6589,AAL890,42.0143537037037,-71.5735537037037,26012.9509888974,428.378336632621,222.467488526071,-204.099077294712,0
1747754120,A1B2C3,DAL1234,41.6351487596823,-72.0547743586723,23964.8005794014,427.679026930765,229.054432807594,-185.959720386425,0
1747754120,A4D5E6,JBU567,41.8314412537911,-71.8197679243187,28059.2945015372,456.99210707217,222.710397447697,-376.996544942944,0
1747754120,A78901,UAL456,42.176505677736,-71.3196116822647,24880.8362066528,458.13160834071,230.59666978029,4217.92694749628,0
1747754120,AB12CD,SWA321,42.3133463284496,-71.06247511915,5406.02722334917,421.578886625005,227.616131366022,3969.42812619521,0
1747754125,3C6589,AAL890,42.0103622685185,-71.5799622685185,25984.3731084013,430.084616705047,219.090443250342,-342.934565953517,0
1747754125,A1B2C3,DAL1234,41.6308717176827,-72.0608485299675,23907.5420390385,435.114475749091,231.703982747477,-687.10248435408,0
1747754125,A4D5E6,JBU567,41.8272253336953,-71.8260334695859,27936.4612216991,456.414996683172,223.600676478378,-1473.99935805748,0
1747754125,A78901,UAL456,42.1728516717338,-71.3260879844134,25483.5898188735,439.310734763535,226.279741469658,7233.04334664856,0
1747754125,AB12CD,SWA321,42.3100768832374,-71.0689272093462,5718.70409976634,395.822291832225,226.708213647782,3752.12251700598,0
1747754130,3C6589,AAL890,42.0063708333333,-71.5863708333333,26012.6272640631,433.170020833098,220.299448339456,339.0498679421,0
1747754130,A1B2C3,DAL1234,41.6265995467489,-72.0669216716182,24042.3437446409,426.729263916497,232.026512589997,1617.62046722819,0
1747754130,A4D5E6,JBU567,41.8230114996521,-71.8322982023919,28088.1575244614,427.04721694632,224.117428010931,1820.35563314724,0
1747754130,A78901,UAL456,42.1691966716183,-71.3325655116872,25825.1176669962,449.226712160757,222.887253429639,4098.33417747257,0
1747754130,AB12CD,SWA321,42.3068067858887,-71.075381923598,6105.03962780094,401.248649373013,228.300272760063,4636.02633641526,0
1747754135,3C6589,AAL890,42.0023793981482,-71.5927793981482,26019.7625375081,445.643958048733,220.047674078945,85.6232813390088,0
1747754135,A1B2C3,DAL1234,41.6223322617275,-72.0729938013634,24049.0445269507,416.796095643309,227.847321951023,80.40938771746,0
1747754135,A4D5E6,JBU567,41.818799763423,-71.8385621303432,28018.800175238,440.115237577413,225.457818333886,-832.288190680789,0
1747754135,A78901,UAL456,42.1655406595971,-71.3390442604392,26314.8701614892,458.164813906767,230.556567142703,5877.02993391566,0
1747754135,AB12CD,SWA321,42.3035359982556,-71.0818392594648,6472.07951932246,421.15676642816,228.24700822536,4404.47869825815,0
1747754140,3C6589,AAL890,41.998387962963,-71.599187962963,26088.9260586125,428.625039253459,221.607042753073,829.962253253558,0
1747754140,A1B2C3,DAL1234,41.6180698772069,-72.0790649369953,23916.0883437892,417.335162177326,227.720315339658,-1595.47419793825,0
1747754140,A4D5E6,JBU567,41.8145901366585,-71.8448252610889,28067.0359353472,460.053350241556,227.287612845078,578.829121310671,0
1747754140,A78901,UAL456,42.1618836179316,-71.3455242269576,26734.1796934008,467.630215977799,226.15294379134,5031.71438293972,0
1747754140,AB12CD,SWA321,42.300264482227,-71.0882992143673,6822.49961851626,393.32906038324,227.924203787057,4205.0411903257,0
1747754145,3C6589,AAL890,41.9943965277778,-71.6055965277778,26052.7406343039,428.372050015683,220.770220406093,-434.225091703964,0
1747754145,A1B2C3,DAL1234,41.6138124075162,-72.0851350963586,23989.1078772504,446.757196651368,231.62740750204,876.234401534573,0
1747754145,A4D5E6,JBU567,41.8103826308977,-71.8510876023202,28031.7880878573,448.659029942763,227.474439547049,-422.974169878449,0
1747754145,A78901,UAL456,42.1582255289374,-71.3520054074665,27338.7013591645,464.151228152007,226.426201307179,7254.25998916361,0
1747754145,AB12CD,SWA321,42.2969921997301,-71.0947617855877,7076.97447051015,421.956269046304,231.434673257973,3053.6982239266,0
1747754150,3C6589,AAL890,41.9904050925926,-71.6120050925926,25992.9034424389,445.639666658363,223.980595749666,-718.046302379837,0
1747754150,A1B2C3,DAL1234,41.6095598667244,-72.09120429735,23940.24361194,433.398479126597,230.077125010329,-586.371183724492,0
1747754150,A4D5E6,JBU567,41.8061772575674,-71.8573491617702,28047.053380556,449.663681781932,229.637830388958,183.18351238413,0
1747754150,A78901,UAL456,42.1545663749856,-71.3584877981254,27705.3095157487,446.790361939682,225.04178724279,4399.29787901031,0
1747754150,AB12CD,SWA321,42.2937191127327,-71.1012269702701,7440.5666643612,412.238327340282,227.251566834705,4363.10632621266,0
1747754155,3C6589,AAL890,41.9864136574074,-71.6184136574074,26020.7709780465,440.407189752186,225.3326729305,334.410427291397,0
1747754155,A1B2C3,DAL1234,41.60531226864,-72.0972725579166,23994.7480236961,423.360832186863,226.008982881359,654.052941072907,0
1747754155,A4D5E6,JBU567,41.8019740279816,-71.8636099472131,28107.092308115,443.863505593433,224.785139718332,720.46713070829,0
1747754155,A78901,UAL456,42.1509061385035,-71.3649713950303,28129.7347023441,471.956130308514,224.064915383892,5093.10223914492,0
1747754155,AB12CD,SWA321,42.2904451832451,-71.1076947654199,7783.66822067559,407.169734100307,229.700828268797,4117.2186757727,0
1747754160,3C6589,AAL890,41.9824222222222,-71.6248222222222,26052.2525112351,419.672785907904,222.259199509148,377.778398262963,0
1747754160,A1B2C3,DAL1234,41.6010696268103,-72.1033398960552,23938.8745244713,427.872926498069,230.343742254194,-670.481990697066,0
1747754160,A4D5E6,JBU567,41.7977729533411,-71.8698699664643,28046.1239969129,445.305512677121,228.191420602302,-731.619734425301,0
1747754160,A78901,UAL456,42.1472448019759,-71.371456194213,28677.0661358172,465.525132280141,225.601872277798,6567.9772016776,0
1747754160,AB12CD,SWA321,42.2871703733222,-71.1141651679049,8251.20261038341,414.641443383553,227.343677108869,5610.41267649384,0
1747754165,3C6589,AAL890,41.978430787037,-71.631230787037,26005.3245011362,436.828486935144,219.858425505246,-563.136121185948,0
1747754165,A1B2C3,DAL1234,41.5968319545201,-72.1094063298115,24000.4017515078,411.543775526736,228.737804504617,738.326724437851,0
1747754165,A4D5E6,JBU567,41.7935740447325,-71.8761292273796,27989.2073623602,457.695652858162,229.04013445487,-682.999614632805,0
1747754165,A78901,UAL456,42.1435823479456,-71.3779421916419,29231.8923460547,451.698957231316,221.392517665451,6657.91452284971,0
1747754165,AB12CD,SWA321,42.2838946450656,-71.1206381744549,8482.91033035191,410.928323389686,229.166180935716,2780.4926396219,0
1747754170,3C6589,AAL890,41.9744393518518,-71.6376393518519,26012.7192648806,437.739089082261,220.199130772773,88.7371649320121,0
1747754170,A1B2C3,DAL1234,41.5925992647918,-72.1154718772792,24025.4028710201,412.306166720524,231.538346552232,300.013434147477,0
1747754170,A4D5E6,JBU567,41.7893773131281,-71.8823877378548,27979.9036077141,447.719246510192,224.160636246647,-111.645055752393,0
1747754170,A78901,UAL456,42.1399187590144,-71.3844293832219,29672.1696962697,459.860471861323,221.526666483338,5283.32820258084,0
1747754170,AB12CD,SWA321,42.2806179606252,-71.1271137816617,8830.72271228979,395.028448817584,233.366453519408,4173.74858325462,0
1747754175,3C6589,AAL890,41.9704479166667,-71.6440479166667,25999.0066295828,429.810435527466,220.795827546741,-164.551623573614,0
1747754175,A1B2C3,DAL1234,41.5883715703838,-72.1215365565985,23997.4711475775,405.800220858244,230.36533388718,-335.180681310696,0
1747754175,A4D5E6,JBU567,41.7851827693849,-71.8886455058255,28066.9223508482,458.484804740325,227.338710232256,1044.22491760828,0
1747754175,A78901,UAL456,42.1362540178443,-71.390917764795,30120.8354951332,467.357139146682,226.019261072054,5383.98958636171,0
1747754175,AB12CD,SWA321,42.2773402822016,-71.1335919859798,9113.61497991938,405.611605706238,229.540347811534,3394.70721155512,0
1747754180,3C6589,AAL890,41.9664564814815,-71.6504564814815,25980.7706113288,430.765731663966,220.695292816791,-218.832219047123,0
1747754180,A1B2C3,DAL1234,41.5841488837908,-72.1276003859557,24015.335562211,438.264594650301,232.960180402403,214.372975601946,0
1747754180,A4D5E6,JBU567,41.7809904242442,-71.8949025392666,27955.2795159684,440.306649139946,227.12328267457,-1339.71401855738,0
1747754180,A78901,UAL456,42.1325881071582,-71.3974073321401,30687.9362435263,442.622772880017,224.56525081323,6805.20898071701,0
1747754180,AB12CD,SWA321,42.274061572048,-71.1400727837265,9432.60950480329,410.662837064432,227.11085941999,3827.93429860692,0
1747754185,3C6589,AAL890,41.9624650462963,-71.6568650462963,25952.0172679424,431.494782256041,221.412069708328,-345.04012063703,0
1747754185,A1B2C3,DAL1234,41.5799312172425,-72.1336633835822,24040.4079125173,414.030652483101,230.237448607324,300.868203674661,0
1747754185,A4D5E6,JBU567,41.7768002883311,-71.9011588461917,27992.7943231145,450.997535407626,224.233011442496,450.177685753908,0
1747754185,A78901,UAL456,42.1289210097408,-71.4038980809733,31051.1249988074,445.322143100581,227.297768683853,4358.26506337288,0
1747754185,AB12CD,SWA321,42.2707817924721,-71.1465561710817,9842.67709756201,420.283648167826,230.29960735983,4920.81111310453,0
1747754190,3C6589,AAL890,41.9584736111111,-71.6632736111111,25920.1285940784,422.935952310769,222.410365926693,-382.664086368473,0
1747754190,A1B2C3,DAL1234,41.575718582703,-72.139725567753,23931.507776786,433.074622376255,232.137076494215,-1306.8016287752,0
1747754190,A4D5E6,JBU567,41.7726123721538,-71.9074144346531,27978.0352469077,453.633624467883,227.861078611063,-177.108914482465,0
1747754190,A78901,UAL456,42.1252527084395,-71.4103900069483,30942.2093809674,452.225490871122,227.435950686216,-1306.98741408027,0
1747754190,AB12CD,SWA321,42.2675009058383,-71.1530421440884,10173.8602373754,421.631998405594,234.270847981197,3974.19767776132,0
1747754195,3C6589,AAL890,41.9544821759259,-71.6696821759259,25972.2162313441,435.32876576373,218.759735697599,625.05164718884,0
1747754195,A1B2C3,DAL1234,41.5715109918703,-72.1457869567865,24026.468240353,409.946516085195,228.640012372644,1139.52556280387,0
1747754195,A4D5E6,JBU567,41.7684266861032,-71.9136693127408,27984.9338285577,455.892097945663,227.850370571372,82.7829797998565,0
1747754195,A78901,UAL456,42.1215831861656,-71.4168831056567,30954.5804699274,469.964242734736,223.087457086955,148.453067521055,0
1747754195,AB12CD,SWA321,42.2642188745692,-71.159530698653,10578.3494484149,415.797063933897,231.48125826605,4853.87053247319,0
1747754200,3C6589,AAL890,41.9504907407407,-71.6760907407407,25979.061598927,423.277016357435,223.395665378965,82.1444109949807,0
